Iteration 0 | Training Accuracy 0.1000 | Time: 1558007063.4509375
Iteration 11556 | Training Accuracy 0.2000 | Time: 1558020331.9644156
Iteration 11557 | Training Accuracy 0.1667 | Time: 1558020332.8410175
Iteration 11558 | Training Accuracy 0.2267 | Time: 1558020333.734157
Iteration 11559 | Training Accuracy 0.2400 | Time: 1558020334.6339436
Iteration 11560 | Training Accuracy 0.1067 | Time: 1558020335.4827437
Iteration 11561 | Training Accuracy 0.1867 | Time: 1558020336.4316149
Iteration 11562 | Training Accuracy 0.1867 | Time: 1558020337.3801918
Iteration 11563 | Training Accuracy 0.2200 | Time: 1558020338.3342774
Iteration 11564 | Training Accuracy 0.2400 | Time: 1558020339.2706535
Iteration 11565 | Training Accuracy 0.2200 | Time: 1558020340.170809
Iteration 11566 | Training Accuracy 0.2067 | Time: 1558020341.0376878
Iteration 11567 | Training Accuracy 0.2133 | Time: 1558020341.9507358
Iteration 11568 | Training Accuracy 0.1733 | Time: 1558020342.9089205
Iteration 11569 | Training Accuracy 0.2800 | Time: 1558020343.891104
Iteration 11570 | Training Accuracy 0.2800 | Time: 1558020344.850632
Iteration 11571 | Training Accuracy 0.1667 | Time: 1558020345.7793217
Iteration 11572 | Training Accuracy 0.2933 | Time: 1558020346.8261194
Iteration 11573 | Training Accuracy 0.2600 | Time: 1558020347.6550918
Iteration 11574 | Training Accuracy 0.2333 | Time: 1558020348.4402974
Iteration 11575 | Training Accuracy 0.2200 | Time: 1558020349.237005
Iteration 11576 | Training Accuracy 0.1733 | Time: 1558020350.0410652
Iteration 11577 | Training Accuracy 0.2800 | Time: 1558020350.8758345
Iteration 11578 | Training Accuracy 0.2267 | Time: 1558020351.6946757
Iteration 11579 | Training Accuracy 0.2200 | Time: 1558020352.6272178
Iteration 11580 | Training Accuracy 0.2733 | Time: 1558020353.6309617
Iteration 11581 | Training Accuracy 0.1933 | Time: 1558020354.586181
Iteration 11582 | Training Accuracy 0.2400 | Time: 1558020355.4133856
Iteration 11583 | Training Accuracy 0.2600 | Time: 1558020356.3576765
Iteration 11584 | Training Accuracy 0.2467 | Time: 1558020357.4255993
Iteration 11585 | Training Accuracy 0.3267 | Time: 1558020358.3101785
Iteration 11586 | Training Accuracy 0.1800 | Time: 1558020359.246209
Iteration 11587 | Training Accuracy 0.2467 | Time: 1558020360.1848361
Iteration 11588 | Training Accuracy 0.2133 | Time: 1558020361.0540178
Iteration 11589 | Training Accuracy 0.1533 | Time: 1558020361.9752512
Iteration 11590 | Training Accuracy 0.2333 | Time: 1558020362.8652291
Iteration 11591 | Training Accuracy 0.2533 | Time: 1558020363.8021593
Iteration 11592 | Training Accuracy 0.2067 | Time: 1558020364.6542695
Iteration 11593 | Training Accuracy 0.1600 | Time: 1558020365.5408993
Iteration 11594 | Training Accuracy 0.2333 | Time: 1558020366.4333375
Iteration 11595 | Training Accuracy 0.2267 | Time: 1558020367.232739
Iteration 11596 | Training Accuracy 0.1933 | Time: 1558020368.2048883
Iteration 11597 | Training Accuracy 0.2533 | Time: 1558020369.1728342
Iteration 11598 | Training Accuracy 0.1867 | Time: 1558020370.174754
Iteration 11599 | Training Accuracy 0.2000 | Time: 1558020371.1137285
Iteration 11600 | Training Accuracy 0.2400 | Time: 1558020372.117276
Iteration 11601 | Training Accuracy 0.1933 | Time: 1558020373.1152828
Iteration 11602 | Training Accuracy 0.2867 | Time: 1558020374.0528271
Iteration 11603 | Training Accuracy 0.2267 | Time: 1558020375.072048
Iteration 11604 | Training Accuracy 0.2667 | Time: 1558020376.0557964
Iteration 11605 | Training Accuracy 0.2867 | Time: 1558020377.0356052
Iteration 11606 | Training Accuracy 0.1600 | Time: 1558020377.9412124
Iteration 11607 | Training Accuracy 0.1933 | Time: 1558020378.9905841
Iteration 11608 | Training Accuracy 0.1467 | Time: 1558020379.9610064
Iteration 11609 | Training Accuracy 0.2133 | Time: 1558020381.0205295
Iteration 11610 | Training Accuracy 0.2467 | Time: 1558020381.9103289
Iteration 11611 | Training Accuracy 0.2467 | Time: 1558020382.805255
Iteration 11612 | Training Accuracy 0.2333 | Time: 1558020383.6596954
Iteration 11613 | Training Accuracy 0.1600 | Time: 1558020384.495484
Iteration 11614 | Training Accuracy 0.2600 | Time: 1558020385.4087112
Iteration 11615 | Training Accuracy 0.1267 | Time: 1558020386.110536
Iteration 11616 | Training Accuracy 0.1867 | Time: 1558020387.0091767
Iteration 11617 | Training Accuracy 0.2333 | Time: 1558020388.0408351
Iteration 11618 | Training Accuracy 0.1733 | Time: 1558020388.9985304
Iteration 11619 | Training Accuracy 0.2133 | Time: 1558020389.9773235
Iteration 11620 | Training Accuracy 0.1733 | Time: 1558020390.9179919
Iteration 11621 | Training Accuracy 0.2267 | Time: 1558020391.792137
Iteration 11622 | Training Accuracy 0.2400 | Time: 1558020392.7660441
Iteration 11623 | Training Accuracy 0.2200 | Time: 1558020393.663842
Iteration 11624 | Training Accuracy 0.2000 | Time: 1558020394.5150602
Iteration 11625 | Training Accuracy 0.2267 | Time: 1558020395.4413235
Iteration 11626 | Training Accuracy 0.2267 | Time: 1558020396.374206
Iteration 11627 | Training Accuracy 0.2133 | Time: 1558020397.3435848
Iteration 11628 | Training Accuracy 0.2333 | Time: 1558020398.2895129
Iteration 11629 | Training Accuracy 0.1600 | Time: 1558020399.179794
Iteration 11630 | Training Accuracy 0.1600 | Time: 1558020400.0676112
Iteration 11631 | Training Accuracy 0.1600 | Time: 1558020400.9874969
Iteration 11632 | Training Accuracy 0.2000 | Time: 1558020402.0367296
Iteration 11633 | Training Accuracy 0.2133 | Time: 1558020403.0320103
Iteration 11634 | Training Accuracy 0.1400 | Time: 1558020403.8790936
Iteration 11635 | Training Accuracy 0.2867 | Time: 1558020404.8072786
Iteration 11636 | Training Accuracy 0.1933 | Time: 1558020405.6912029
Iteration 11637 | Training Accuracy 0.2467 | Time: 1558020406.568179
Iteration 11638 | Training Accuracy 0.2467 | Time: 1558020407.5308034
Iteration 11639 | Training Accuracy 0.2733 | Time: 1558020408.4168174
Iteration 11640 | Training Accuracy 0.2333 | Time: 1558020409.3303685
Iteration 11641 | Training Accuracy 0.2467 | Time: 1558020410.2449882
Iteration 11642 | Training Accuracy 0.1867 | Time: 1558020411.1361945
Iteration 11643 | Training Accuracy 0.1800 | Time: 1558020411.9827292
Iteration 11644 | Training Accuracy 0.2067 | Time: 1558020412.8812895
Iteration 11645 | Training Accuracy 0.2400 | Time: 1558020413.7570872
Iteration 11646 | Training Accuracy 0.2067 | Time: 1558020414.6830707
Iteration 11647 | Training Accuracy 0.2333 | Time: 1558020415.6195831
Iteration 11648 | Training Accuracy 0.1733 | Time: 1558020416.5265124
Iteration 11649 | Training Accuracy 0.1533 | Time: 1558020417.4705591
Iteration 11650 | Training Accuracy 0.2267 | Time: 1558020418.2965937
Iteration 11651 | Training Accuracy 0.1867 | Time: 1558020419.1859834
Iteration 11652 | Training Accuracy 0.2667 | Time: 1558020420.0299807
Iteration 11653 | Training Accuracy 0.2533 | Time: 1558020420.8724062
Iteration 11654 | Training Accuracy 0.2067 | Time: 1558020421.753988
Iteration 11655 | Training Accuracy 0.2533 | Time: 1558020422.6551857
Iteration 11656 | Training Accuracy 0.2600 | Time: 1558020423.6150038
Iteration 11657 | Training Accuracy 0.1800 | Time: 1558020424.4668272
Iteration 11658 | Training Accuracy 0.2133 | Time: 1558020425.3527548
Iteration 11659 | Training Accuracy 0.1200 | Time: 1558020426.3181005
Iteration 11660 | Training Accuracy 0.1467 | Time: 1558020427.1424632
Iteration 11661 | Training Accuracy 0.2000 | Time: 1558020428.0895178
Iteration 11662 | Training Accuracy 0.2000 | Time: 1558020428.978591
Iteration 11663 | Training Accuracy 0.2400 | Time: 1558020429.8941472
Iteration 11664 | Training Accuracy 0.2133 | Time: 1558020430.7683182
Iteration 11665 | Training Accuracy 0.2133 | Time: 1558020431.7332134
Iteration 11666 | Training Accuracy 0.2200 | Time: 1558020432.685639
Iteration 11667 | Training Accuracy 0.1800 | Time: 1558020433.6983633
Iteration 11668 | Training Accuracy 0.1733 | Time: 1558020434.6455848
Iteration 11669 | Training Accuracy 0.2533 | Time: 1558020435.5258224
Iteration 11670 | Training Accuracy 0.1933 | Time: 1558020436.4520462
Iteration 11671 | Training Accuracy 0.1533 | Time: 1558020437.3570247
Iteration 11672 | Training Accuracy 0.2533 | Time: 1558020438.2805357
Iteration 11673 | Training Accuracy 0.2267 | Time: 1558020439.1297443
Iteration 11674 | Training Accuracy 0.1933 | Time: 1558020440.0300772
Iteration 11675 | Training Accuracy 0.1733 | Time: 1558020440.990751
Iteration 11676 | Training Accuracy 0.2533 | Time: 1558020441.9627302
Iteration 11677 | Training Accuracy 0.1000 | Time: 1558020442.9102976
Iteration 11678 | Training Accuracy 0.2133 | Time: 1558020443.7930903
Iteration 11679 | Training Accuracy 0.2533 | Time: 1558020444.7643173
Iteration 11680 | Training Accuracy 0.2000 | Time: 1558020445.6856785
Iteration 11681 | Training Accuracy 0.2800 | Time: 1558020446.682081
Iteration 11682 | Training Accuracy 0.2667 | Time: 1558020447.6910138
Iteration 11683 | Training Accuracy 0.1933 | Time: 1558020448.4934845
Iteration 11684 | Training Accuracy 0.2000 | Time: 1558020449.3060853
Iteration 11685 | Training Accuracy 0.2600 | Time: 1558020450.2085335
Iteration 11686 | Training Accuracy 0.2667 | Time: 1558020451.030759
Iteration 11687 | Training Accuracy 0.2267 | Time: 1558020451.9193184
Iteration 11688 | Training Accuracy 0.2933 | Time: 1558020452.8213203
Iteration 11689 | Training Accuracy 0.1800 | Time: 1558020453.6084166
Iteration 11690 | Training Accuracy 0.1800 | Time: 1558020454.414086
Iteration 11691 | Training Accuracy 0.2133 | Time: 1558020455.2879882
Iteration 11692 | Training Accuracy 0.1733 | Time: 1558020456.1607258
Iteration 11693 | Training Accuracy 0.1533 | Time: 1558020457.08774
Iteration 11694 | Training Accuracy 0.2000 | Time: 1558020458.0036182
Iteration 11695 | Training Accuracy 0.2733 | Time: 1558020458.8914933
Iteration 11696 | Training Accuracy 0.1533 | Time: 1558020459.8374598
Iteration 11697 | Training Accuracy 0.2667 | Time: 1558020460.747564
Iteration 11698 | Training Accuracy 0.3067 | Time: 1558020461.695263
Iteration 11699 | Training Accuracy 0.2000 | Time: 1558020462.569189
Iteration 11700 | Training Accuracy 0.1533 | Time: 1558020463.4909275
Iteration 11701 | Training Accuracy 0.1867 | Time: 1558020464.3590274
Iteration 11702 | Training Accuracy 0.2133 | Time: 1558020465.1963172
Iteration 11703 | Training Accuracy 0.2733 | Time: 1558020466.0884683
Iteration 11704 | Training Accuracy 0.2333 | Time: 1558020466.9337544
Iteration 11705 | Training Accuracy 0.2067 | Time: 1558020467.752368
Iteration 11706 | Training Accuracy 0.1733 | Time: 1558020468.7019632
Iteration 11707 | Training Accuracy 0.1467 | Time: 1558020469.623601
Iteration 11708 | Training Accuracy 0.1533 | Time: 1558020470.5646331
Iteration 11709 | Training Accuracy 0.2000 | Time: 1558020471.4783263
Iteration 11710 | Training Accuracy 0.2000 | Time: 1558020472.400936
Iteration 11711 | Training Accuracy 0.2467 | Time: 1558020473.341363
Iteration 11712 | Training Accuracy 0.1400 | Time: 1558020474.2602994
Iteration 11713 | Training Accuracy 0.2467 | Time: 1558020475.1938665
Iteration 11714 | Training Accuracy 0.3133 | Time: 1558020476.081655
Iteration 11715 | Training Accuracy 0.2133 | Time: 1558020476.9481187
Iteration 11716 | Training Accuracy 0.1800 | Time: 1558020477.8860102
Iteration 11717 | Training Accuracy 0.2600 | Time: 1558020478.7438624
Iteration 11718 | Training Accuracy 0.2067 | Time: 1558020479.6392663
Iteration 11719 | Training Accuracy 0.2000 | Time: 1558020480.4634566
Iteration 11720 | Training Accuracy 0.2867 | Time: 1558020481.3175895
Iteration 11721 | Training Accuracy 0.2467 | Time: 1558020482.2093563
Iteration 11722 | Training Accuracy 0.2600 | Time: 1558020483.0695968
Iteration 11723 | Training Accuracy 0.2067 | Time: 1558020483.967837
Iteration 11724 | Training Accuracy 0.2267 | Time: 1558020484.8697371
Iteration 11725 | Training Accuracy 0.1667 | Time: 1558020485.6661124
Iteration 11726 | Training Accuracy 0.2200 | Time: 1558020486.4636812
Iteration 11727 | Training Accuracy 0.2133 | Time: 1558020487.3401072
Iteration 11728 | Training Accuracy 0.2000 | Time: 1558020488.1433642
Iteration 11729 | Training Accuracy 0.3133 | Time: 1558020489.0320456
Iteration 11730 | Training Accuracy 0.1733 | Time: 1558020489.9224806
Iteration 11731 | Training Accuracy 0.1733 | Time: 1558020490.845178
Iteration 11732 | Training Accuracy 0.3067 | Time: 1558020491.7170522
Iteration 11733 | Training Accuracy 0.2667 | Time: 1558020492.645788
Iteration 11734 | Training Accuracy 0.2400 | Time: 1558020493.482504
Iteration 11735 | Training Accuracy 0.2533 | Time: 1558020494.2736163
Iteration 11736 | Training Accuracy 0.2333 | Time: 1558020495.172539
Iteration 11737 | Training Accuracy 0.1933 | Time: 1558020496.097206
Iteration 11738 | Training Accuracy 0.2267 | Time: 1558020497.0060544
Iteration 11739 | Training Accuracy 0.2000 | Time: 1558020497.8795457
Iteration 11740 | Training Accuracy 0.1733 | Time: 1558020498.9003901
Iteration 11741 | Training Accuracy 0.1800 | Time: 1558020499.8791971
Iteration 11742 | Training Accuracy 0.2067 | Time: 1558020500.7538671
Iteration 11743 | Training Accuracy 0.2933 | Time: 1558020501.7293794
Iteration 11744 | Training Accuracy 0.1800 | Time: 1558020502.7017128
Iteration 11745 | Training Accuracy 0.2667 | Time: 1558020503.6560152
Iteration 11746 | Training Accuracy 0.1533 | Time: 1558020504.593786
Iteration 11747 | Training Accuracy 0.2133 | Time: 1558020505.5503023
Iteration 11748 | Training Accuracy 0.1800 | Time: 1558020506.499229
Iteration 11749 | Training Accuracy 0.2533 | Time: 1558020507.4387102
Iteration 11750 | Training Accuracy 0.2133 | Time: 1558020508.3535879
Iteration 11751 | Training Accuracy 0.2400 | Time: 1558020509.2803197
Iteration 11752 | Training Accuracy 0.2067 | Time: 1558020510.2110093
Iteration 11753 | Training Accuracy 0.2267 | Time: 1558020511.1603932
Iteration 11754 | Training Accuracy 0.1267 | Time: 1558020512.1730204
Iteration 11755 | Training Accuracy 0.1400 | Time: 1558020513.0961282
Iteration 11756 | Training Accuracy 0.1133 | Time: 1558020514.073856
Iteration 11757 | Training Accuracy 0.0800 | Time: 1558020514.961591
Iteration 11758 | Training Accuracy 0.1200 | Time: 1558020515.8587563
Iteration 11759 | Training Accuracy 0.1000 | Time: 1558020516.6986678
Iteration 11760 | Training Accuracy 0.0867 | Time: 1558020517.614669
Iteration 11761 | Training Accuracy 0.2533 | Time: 1558020518.5346656
Iteration 11762 | Training Accuracy 0.1333 | Time: 1558020519.3404114
Iteration 11763 | Training Accuracy 0.1933 | Time: 1558020520.281041
Iteration 11764 | Training Accuracy 0.1800 | Time: 1558020521.0722005
Iteration 11765 | Training Accuracy 0.1733 | Time: 1558020521.9427245
Iteration 11766 | Training Accuracy 0.1733 | Time: 1558020522.897149
Iteration 11767 | Training Accuracy 0.1333 | Time: 1558020523.7407694
Iteration 11768 | Training Accuracy 0.1600 | Time: 1558020524.6883595
Iteration 11769 | Training Accuracy 0.2267 | Time: 1558020525.7064047
Iteration 11770 | Training Accuracy 0.2333 | Time: 1558020526.6938853
Iteration 11771 | Training Accuracy 0.2533 | Time: 1558020527.683196
Iteration 11772 | Training Accuracy 0.2067 | Time: 1558020528.7384207
Iteration 11773 | Training Accuracy 0.2400 | Time: 1558020529.747988
Iteration 11774 | Training Accuracy 0.2067 | Time: 1558020530.765004
Iteration 11775 | Training Accuracy 0.2333 | Time: 1558020531.758536
Iteration 11776 | Training Accuracy 0.2800 | Time: 1558020532.7838845
Iteration 11777 | Training Accuracy 0.1733 | Time: 1558020533.7542531
Iteration 11778 | Training Accuracy 0.2333 | Time: 1558020534.6867378
Iteration 11779 | Training Accuracy 0.1933 | Time: 1558020535.598725
Iteration 11780 | Training Accuracy 0.1533 | Time: 1558020536.5599868
Iteration 11781 | Training Accuracy 0.1467 | Time: 1558020537.582353
Iteration 11782 | Training Accuracy 0.2600 | Time: 1558020538.5175653
Iteration 11783 | Training Accuracy 0.2133 | Time: 1558020539.395373
Iteration 11784 | Training Accuracy 0.1800 | Time: 1558020540.328684
Iteration 11785 | Training Accuracy 0.2067 | Time: 1558020541.238978
Iteration 11786 | Training Accuracy 0.1733 | Time: 1558020542.2131364
Iteration 11787 | Training Accuracy 0.1733 | Time: 1558020543.061964
Iteration 11788 | Training Accuracy 0.3067 | Time: 1558020544.0297549
Iteration 11789 | Training Accuracy 0.2200 | Time: 1558020544.9610038
Iteration 11790 | Training Accuracy 0.1533 | Time: 1558020545.9529128
Iteration 11791 | Training Accuracy 0.1800 | Time: 1558020546.8494997
Iteration 11792 | Training Accuracy 0.2600 | Time: 1558020547.725066
Iteration 11793 | Training Accuracy 0.2333 | Time: 1558020548.6739304
Iteration 11794 | Training Accuracy 0.2133 | Time: 1558020549.6698532
Iteration 11795 | Training Accuracy 0.2267 | Time: 1558020550.7079897
Iteration 11796 | Training Accuracy 0.2667 | Time: 1558020551.6913552
Iteration 11797 | Training Accuracy 0.2133 | Time: 1558020552.6629865
Iteration 11798 | Training Accuracy 0.2000 | Time: 1558020553.5946565
Iteration 11799 | Training Accuracy 0.2267 | Time: 1558020554.5419972
Iteration 11800 | Training Accuracy 0.2600 | Time: 1558020555.5371552
Iteration 11801 | Training Accuracy 0.2800 | Time: 1558020556.471241
Iteration 11802 | Training Accuracy 0.1867 | Time: 1558020557.4670043
Iteration 11803 | Training Accuracy 0.2067 | Time: 1558020558.3982613
Iteration 11804 | Training Accuracy 0.2000 | Time: 1558020559.2839913
Iteration 11805 | Training Accuracy 0.2333 | Time: 1558020560.2567956
Iteration 11806 | Training Accuracy 0.1867 | Time: 1558020561.2476509
Iteration 11807 | Training Accuracy 0.2000 | Time: 1558020562.2266185
Iteration 11808 | Training Accuracy 0.2467 | Time: 1558020563.2606435
Iteration 11809 | Training Accuracy 0.2133 | Time: 1558020564.1550224
Iteration 11810 | Training Accuracy 0.1933 | Time: 1558020565.1166384
Iteration 11811 | Training Accuracy 0.1800 | Time: 1558020566.0822816
